",مشكل في انترنت يلزم اكثر من 72 ساعة ومزال ما لحقش ليا"
",ارجو رد علية راه في خاص راه عند مشكل في انترنيت"
",في الجلفة اقدم واكبر حي مجبولوش حي 100 دار"
",سرعة النت0.05"
",رنا نستناو تربطولنا الحي بالألياف البصرية"
",مودام جاو ركبوه نار الخميس لي فات،خط الهاتف الجديد يمشي،بصح الانترنت مكانش ،قالو لي ما عندكش الحق في العرض الترويجي"
",رانا نستناو تركبولنا الأجهزة بالمنازل راكم طولتوا يا بن عمي"
",ميهديكمش ربي تسقمو تدفق الانترنت رانا نعانو"
",من مارس ركتبتيو لخيط من تماك حتى لدرك مركبتيوش لمودام ني خدمة ني وال"
",عيب وسط مدينة بجاية و مازال ماكنش خدمة الألياف البصرية"
",المودام غير متوفر في بجاية وكالة اعمريو"
",كيفية الاشتراك"
",Rana nastanaw la mise en service"
",كنكص علاه راهي ثقيلة فلمودام ؟؟؟"
",انا نشارجي اون لاين جامي لحقني بونيس ftth"
",لم احصل على شئ"
",لم احصل على bonus"
",السلام عليكم باه نسلف اربعة ايام وش ندير وحبيت نعرف وشحال يسالوني مكالمات الهاتف"
",""4g idomm"
"ندفعوا إلكترونيا و ليس هناك أي امتياز هههه"""
",منذ يوم الأربعاء الموافق 16 أكتوبر 2024 وخدمة الأنترنت مقطوعة في الحي الذي أسكن فيه؛ رغم تسديدنا كل المستحقات ورغم أنها وسيلة عمل لا يمكن الاستغناء عنها مع الأسف."
",السلام عليكم راني خلصت شهر انترنات ولم اتحصل على بونيس."
",""كيف يمكنني الحصول على البونيس"
"ما هي الإجراءات التي أقوم بها للحصول على البونيس و شكرا"""
",شارجيت بال 19 منذ قليل فقط لحقني البونيس. كاينا حاجة علاه حتى باه نعيطلكم باش غدوة مين ذاك باه تبعتولي البونيس وين راهي الاليا هذه اللي تهدروا عليها"
",رانا نخلصو و محرومين من كونيكسيو"
",عندي فايت شهر ملي درت دوموند باشر يركبولي ومزال ماجاوش"
",كان من الاجدر ان تعلنو هذا العرض بعد انتهائكم بتغطية البلاد على الاقل 50% بالألياف البصرية"
",هل لازمني مودام جديد للاشتراك في fibre optique ام المودام القديم يكفيني؟؟ و شكرا"
",المودام ماكاش ؟"
",حنا مانبدلو ماعندناش ارواحو ابلاصوه رنا عام من انتظار"
",لحقوا لينا الفيبر ومن بعد ساهل"
",لا اقل لا اكثر مشوفنا والو غير فيزالمواقع"
",مسلك ديبي 100 ميقا و طول نلقاها 20 ميقا مع اني نحتاجها في خدمتي"
",هل توجد عروض خاصة بجماعة الذين لا يملكون فايبر بمدنهم"
",Depuis le 17 septembre j'attends l'installation"
",ربي يعونكم"
",واش فيه العرض"
",دخلوهالنا قبل منبعد مدولنا عروض"
",لقد تقدمة بطلب عبر الأنترنت منذ مايقارب الشهر ولحد الآن لم أحصل على رد"
",""إيه بصح ألحقو برك للأحياء"
كاين لي متوقفين عندهم الأشغال
"ناس ڨاع حابة تسجل بصح نتوما مجيتوش"""
",ماحبوش يركبونا"
",الى متا تبقا قرية الزوابرية بلدية الزبربر دائرة الاخضرية ولاية البويرة بدون فيبر مع انو واصل الى البلدية ....."
",إستفسار الربط باتصالات الجزائر حي صالح بالكروة البناء الذاتي بالضبط الحي المحاذي لمضخة المياه بلدية سكيكدة وقتاش"
",ها وقتاش جو عندنا شهر ملي حطينا لكوارط"
",ذهبت إلى الوكالة وطلبت الخط وتم ادخال الكابل واستفدت من مودام مجاني وتم ربطه بالكبل من طرف عمال اتصالات الجزائر وهم مشكورين على كل حال ولكن لحد الساعة وإنا أنتظر الانترنت ولما ذهبت للإستفسار قال لي الموظف الانترنت في الجزائر العاصمة ؟؟؟"
",زيدو شهر"
",والمناطق النائية. معنيون بهذا العرض"
",""من بعد هل يستطيع الزبونخفض السرعة الى 15 ميقا"
"لان 300 ميقا 2800دج غالية"""
",معليش تزيدو في العرض ستة أشهر أخرى"
",أصحاب التدفق تاع 10 ميغا رانا نعانيو يوتوب مكان اي بحث تبقى تنتظر صيبونا حل ما تجروش تبيعو الأحلام وابسط شي ما يمشي، للذين يتذكرون شركة ايباد للانترنت والله غير كان عندى في سنة1998اشتراك 2ميغا معاهم احلف بالله كانت افضل من خدمة 10 مع اتصالات الجزائر اليوم 2024 لماذا"
",وهل المودام متوفر ام لا"
",شحال التعبئة في الايدوم للشهر"
",نهار توصلو الفيبر لكل المناطق ديرو العروض هادي"
",رانا نسناو يفرح ربي"
",المودام تبيراطا مدولنا حل"
",""نثمن هذه المجهودات واتمنا ان تصل إلينا في القريب العاجل"
"لأن سأمت ضغف الانترنات لدي لأنه من المفروض سرعة الانترنات لدي 20mb لكني لا اجدو منها إلى اقل من 5mb"""
",معاناة كبيرة مع ADSL سرعة التدفق كارثية جدا"
",عندي فايت شهر ملي خلصت 24 سبتمبر مزال مركبتوش مودام اين المشكل"
",سمانة و المودام راكب و الكونكسيون مكانش اخي مقعدينش تصدقوا علينا و بدراهمنا! أنا إلا تقراو فلكومنثار تعي أرواحوا هزوا عليا المودام تعكم. صايي شبعت. بلا مندخل في شهر باطل خفيفة و بعدها يتقلوها باه متكونصوميش"
",عندي 50 ميغا كي يلحق الماتش ترجع 15 ميغا هههههه وانا درتها على جال البالون هكذا يلحق عام نحيها نرجعها 10 ميغا باه كي تنقصولها تولي صفر هكذا نتهنا او تربحو انتوما"
",واذا كان خطي غير مأهل وش هو الحل"
",مودام فايبر غير متوفر على مستوى وكالة أم البواقي"
",وينهي.دفعنا.الدواسا.فالصيف.وزاد.تكوبانا.الايدوم.وماسي.مقطعين.الخيوط.والله.راكبين.من.الخزنة.للبلاكار.تع.الديار.وشكرا"
",ماتش بدقة sd ماتقدرش تتفرجو با 10 ميقا والله غير عيب"
",خصني مدام منين نشريه في اتصالات جزائر وين نروح يقولولي مكاش"
",اشتراك 1000 دج تدفق ضعيف جدا"
",ديروها 1000 دج وعلاه حتى 1500 دج"
",سلام عليكم رانا محروميني من 4جي حولي 5000نسمة معندنس بوطو تع ريزو"
",""خصني مودام 4G"
منين نشريه ؟
"و شحال السعر ؟!"""
",""ولاية البليدة يوجد تأخير كبير في عملية تركيب الأجهزة"
لماذا كل هذا التأخير
"نرجو منكم حل"""
",زيدو نقصو فالسعر بزاف 1500ردوها على الاقل 1000 باه الناس قاع تقدر تستفاد من الانترنات"
",تحسن ملحوظ في التدفق تاع150 جيغا... نتمنى زيادة التدفق أكثر"
",السلام عليكم راني مخلص انترنت ومعنديش الجزائر العاصمة adsl"
",حطيت دوسي تاع مودام 4G عيطولي بالخميس مارحتش بكري قفلو بالسبت ماجاتش لي تمد لي مودام الأحد الصباح خلصو تباعو على 11 تاع اليل وقيلا ماعدش تتعدل هاذ لبلاد"
",""يا ا اتصالات الجزائر نرجو منكم وضح خيار تبديل سرعات التدفق الأنترنت رفع أو خفض"
"راكم دايرين غير رفع فقط نرجو منكم اضافة خاصية التخفيض لأنو رانا نشوفو عرقيل عبرا وكلاتكم التجارية يقلك مستحيل دير تخفيض علاش مستحيل ميساعدنيش العرض لأسباب منها السعر المرتف… En voir plus"""
",ممكن مساعدة تعبئة مؤقتة"
",كي يلحق الفيبر منا على القدام مباعد ساهلة"
",وكتاه ذخلونا الفيبر في ولاية قسنطينة (سيدي مبروك الاسفل )"
